Tipo de dato;Agregados macroeconómicos: Nivel 1;Agregados macroeconómicos: Nivel 2;Niveles y tasas;Periodo;Total
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;1999T3;21.868
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;1999T2;21.730
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;1999T1;21.495
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;1998T4;21.322
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;1998T3;20.596
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;1998T2;20.223
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;1998T1;19.895
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;1997T4;20.071
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;1997T3;19.437
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;1997T2;19.066
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;1997T1;19.053
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;1996T4;19.004
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;1996T3;18.824
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;1996T2;18.520
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;1996T1;18.273
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;1995T4;18.221
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;1995T3;17.590
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;1995T2;17.317
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;1995T1;17.103
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Variación trimestral;2025T2;0,1593
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Variación trimestral;2025T1;-0,4939
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Variación trimestral;2024T4;1,8602
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Variación trimestral;2024T3;4,2833
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Variación trimestral;2024T2;-0,3761
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Variación trimestral;2024T1;-0,0244
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Variación trimestral;2023T4;3,174
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Variación trimestral;2023T3;4,5216
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Variación trimestral;2023T2;-0,0456
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Variación trimestral;2023T1;-2,8681
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Variación trimestral;2022T4;6,3178
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Variación trimestral;2022T3;4,4392
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Variación trimestral;2022T2;-1,3809
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Variación trimestral;2022T1;1,2374
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Variación trimestral;2021T4;0,3013
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Variación trimestral;2021T3;1,8371
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Variación trimestral;2021T2;-1,8356
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Variación trimestral;2021T1;0,0436
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Variación trimestral;2020T4;3,2582
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Variación trimestral;2020T3;2,1325
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Variación trimestral;2020T2;-1,3661
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Variación trimestral;2020T1;-1,2555
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Variación trimestral;2019T4;1,0822
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Variación trimestral;2019T3;0,5261
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Variación trimestral;2019T2;0,8739
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Variación trimestral;2019T1;2,0712
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Variación trimestral;2018T4;0,5385
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Variación trimestral;2018T3;1,1411
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Variación trimestral;2018T2;0,7995
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Variación trimestral;2018T1;0,3814
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Variación trimestral;2017T4;1,5253
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Variación trimestral;2017T3;-0,2081
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Variación trimestral;2017T2;0,5572
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Variación trimestral;2017T1;1,6911
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Variación trimestral;2016T4;-0,4646
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Variación trimestral;2016T3;0,5431
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Variación trimestral;2016T2;0,5835
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Variación trimestral;2016T1;0,9731
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Variación trimestral;2015T4;0,7559
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Variación trimestral;2015T3;0,791
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Variación trimestral;2015T2;-0,6235
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Variación trimestral;2015T1;2,0497
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Variación trimestral;2014T4;0,9289
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Variación trimestral;2014T3;0,2091
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Variación trimestral;2014T2;-0,2453
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Variación trimestral;2014T1;-0,3131
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Variación trimestral;2013T4;0,2061
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Variación trimestral;2013T3;0,1146
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Variación trimestral;2013T2;-2,002
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Variación trimestral;2013T1;8,0822
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Variación trimestral;2012T4;-7,035
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Variación trimestral;2012T3;-0,6438
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Variación trimestral;2012T2;-1,1815
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Variación trimestral;2012T1;-0,5906
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Variación trimestral;2011T4;-1,3521
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Variación trimestral;2011T3;-0,1042
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Variación trimestral;2011T2;0,9072
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Variación trimestral;2011T1;-0,1597
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Variación trimestral;2010T4;-0,9212
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Variación trimestral;2010T3;0,932
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Variación trimestral;2010T2;0,3865
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Variación trimestral;2010T1;-0,022
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Variación trimestral;2009T4;-0,8599
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Variación trimestral;2009T3;0,1242
